start_time,end_time,note_value,velocity,instrument_program_number
167.71886,167.82735,74,59,0
167.9363,168.04524,72,60,0
168.15466,168.2717,71,56,0
168.38428,168.72176,74,64,0
168.72176,168.83426,71,59,0
168.83426,169.06966,69,55,0
169.30507,169.62984,74,86,0
169.62984,169.68396,76,81,0
169.68396,169.7381,78,78,0
169.7381,169.9546,79,86,0
169.9546,170.06287,78,62,0
170.17111,170.27937,76,62,0
170.38763,170.49588,74,58,0
170.60414,170.7124,72,62,0
170.82066,170.92891,71,57,0
171.03717,171.25786,69,63,0
171.47855,171.69922,71,70,0
171.9199,172.1406,72,72,0
172.36176,172.58385,73,78,0
172.8069,173.03046,74,83,0
173.25543,173.48093,75,83,0
173.70741,174.04935,76,87,0
174.04935,174.15761,64,82,0
174.15761,174.48749,72,72,0
174.48749,174.59901,69,72,0
174.99275,175.049,71,57,0
174.59901,175.049,67,69,0
175.049,175.48203,66,63,0
175.049,175.48203,69,63,0
175.48203,175.91895,67,71,0
176.025,176.13104,79,74,0
176.13104,176.23709,81,77,0
176.23709,176.34315,79,73,0
176.34315,176.4492,76,78,0
176.4492,176.55525,79,74,0
176.55525,176.6613,81,77,0
176.6613,176.76736,79,74,0
176.76736,176.87341,84,81,0
176.87341,176.97946,79,76,0
176.97946,177.08551,76,78,0
177.08551,177.19156,72,73,0
177.19156,177.30406,79,83,0
177.41655,177.53067,79,81,0
177.75305,177.86131,79,73,0
177.86131,177.96956,81,77,0
177.96956,178.07782,79,73,0
178.07782,178.18608,76,78,0
178.18608,178.29433,79,74,0
178.29433,178.40259,81,76,0
178.40259,178.51085,79,74,0
178.51085,178.61911,84,81,0
178.61911,178.72736,79,75,0
178.72736,178.83562,76,77,0
178.83562,178.94388,72,73,0
178.94388,179.05565,79,84,0
179.16742,179.28513,79,82,0
179.51108,179.61934,74,55,0
179.61934,179.72247,78,55,0
179.72247,179.8256,74,53,0
179.8256,179.93665,79,59,0
180.0477,180.15874,79,59,0
180.37805,180.4863,74,54,0
180.4863,180.58943,78,54,0
180.58943,180.69257,74,52,0
180.69257,180.80362,79,59,0
180.91466,181.02571,79,59,0
181.24501,181.35327,74,67,0
181.35327,181.46152,81,71,0
181.46152,181.56978,74,69,0
181.56978,181.67804,83,75,0
181.67804,181.78676,74,73,0
181.78676,181.89594,83,79,0
181.89594,182.00558,74,76,0
182.00558,182.11617,84,83,0
182.11617,182.2272,74,81,0
182.2272,182.33897,84,88,0
182.33897,182.45123,74,84,0
182.45123,182.67772,86,91,0
182.67772,182.9042,83,79,0
182.9042,183.13069,79,84,0
183.13069,183.35716,83,73,0
183.35716,183.58365,74,78,0
183.58365,183.81013,79,70,0
183.81013,184.03662,71,72,0
184.03662,184.2631,74,68,0
184.2631,184.48378,69,60,0
184.48378,184.70447,76,63,0
184.70447,184.81482,74,63,0
184.81482,184.92516,72,60,0
184.92516,185.0355,71,63,0
185.0355,185.14584,69,60,0
185.14584,185.59882,67,63,0
185.59882,185.65921,66,60,0
185.65921,185.7196,67,63,0
185.7196,185.78,66,60,0
185.78,185.8404,67,63,0
185.8404,185.90079,66,63,0
185.90079,185.97629,64,63,0
185.97629,186.05177,66,60,0
186.05177,186.4848,67,77,0
186.59306,186.70131,79,74,0
186.70131,186.80957,81,77,0
186.80957,186.91783,79,75,0
186.91783,187.02608,76,81,0
187.02608,187.13434,79,75,0
187.13434,187.2426,81,79,0
187.2426,187.35086,79,75,0
187.35086,187.4591,84,81,0
187.4591,187.56737,79,78,0
187.56737,187.67563,76,79,0
187.67563,187.78387,72,75,0
187.78387,187.89566,79,84,0
188.00743,188.1192,79,81,0
188.33923,188.44748,79,75,0
188.44748,188.55574,81,77,0
188.55574,188.664,79,73,0
188.664,188.77226,76,81,0
188.77226,188.88051,79,75,0
188.88051,188.98877,81,78,0
188.98877,189.09703,79,77,0
189.09703,189.20528,84,81,0
189.20528,189.31354,79,76,0
189.31354,189.4218,76,78,0
189.4218,189.53004,72,75,0
189.53004,189.6411,79,84,0
189.75214,189.86319,79,82,0
190.08249,190.19075,74,54,0
190.19075,190.29388,78,54,0
190.29388,190.39702,74,50,0
190.39702,190.50806,79,56,0
190.61911,190.73015,79,57,0
190.94945,191.05771,74,54,0
191.05771,191.16084,78,54,0
191.16084,191.26398,74,50,0
191.26398,191.37575,79,57,0
191.48752,191.5993,79,57,0
191.81934,191.92758,74,67,0
191.92758,192.03584,81,71,0
192.03584,192.1441,74,66,0
192.1441,192.25235,83,75,0
192.25235,192.36107,74,73,0
192.36107,192.47026,83,81,0
192.47026,192.57991,74,77,0
192.57991,192.69048,84,84,0
192.69048,192.80153,74,82,0
192.80153,192.9133,84,90,0
192.9133,193.02556,74,85,0
193.02556,193.13733,86,94,0
193.13733,193.2491,83,85,0
193.2491,193.36087,86,89,0
193.36087,193.47264,83,83,0
193.47264,193.58443,79,87,0
193.58443,193.6962,83,81,0
193.6962,193.80797,79,85,0
193.80797,193.91974,83,81,0
193.91974,194.03151,74,86,0
194.03151,194.1433,79,80,0
194.1433,194.25507,74,81,0
194.25507,194.36684,79,74,0
194.36684,194.4786,71,73,0
194.4786,194.59038,74,68,0
194.59038,194.70215,71,68,0
194.70215,194.81393,74,63,0
194.81393,194.9302,69,54,0
194.9302,195.0465,76,51,0
195.0465,195.16277,75,54,0
195.16277,195.27905,76,52,0
195.27905,195.39532,74,54,0
195.39532,195.5116,72,51,0
195.5116,195.62788,71,54,0
195.62788,195.74416,69,52,0
195.74416,196.19713,67,63,0
196.19713,196.25752,66,60,0
196.25752,196.31792,67,63,0
196.31792,196.37831,66,60,0
196.37831,196.44017,67,63,0
196.44017,196.50638,66,63,0
196.50638,196.58914,64,63,0
196.58914,196.67192,66,60,0
196.67192,197.01073,67,86,0
197.01073,197.12366,62,81,0
197.12366,197.46246,71,86,0
197.46246,197.5754,67,81,0
197.5754,197.81454,74,87,0
198.05371,198.18362,81,54,0
198.16197,198.29187,79,51,0
198.27022,198.40013,78,54,0
198.37848,198.50894,76,52,0
198.48674,198.70883,74,57,0
198.93092,199.06082,76,54,0
199.03917,199.16908,74,51,0
199.14743,199.27734,72,54,0
199.25569,199.38615,71,51,0
199.36394,199.58603,69,57,0
199.80812,199.93803,74,56,0
199.91638,200.04628,72,56,0
200.02464,200.15454,71,56,0
200.13289,200.26364,69,53,0
200.24115,200.35364,67,84,0
200.35364,200.46614,62,80,0
200.46614,200.57863,67,84,0
200.57863,200.69113,62,80,0
200.69113,200.80362,71,84,0
200.80362,200.91612,67,80,0
200.91612,201.02861,71,84,0
201.02861,201.1411,67,80,0
201.1411,201.38414,74,84,0
201.62717,201.75708,81,55,0
201.73543,201.86534,79,52,0
201.84369,201.97359,78,55,0
201.95193,202.08284,76,52,0
202.0602,202.17343,74,58,0
202.28668,202.39992,74,58,0
202.51317,202.64307,76,54,0
202.62141,202.75133,74,51,0
202.72968,202.85959,72,54,0
202.83794,202.96826,71,50,0
202.94618,203.0575,69,57,0
203.17075,203.28398,69,57,0
203.39722,203.52713,74,55,0
203.50548,203.63539,72,53,0
203.61374,203.74364,71,55,0
203.72198,203.85455,69,52,0
203.83025,204.31631,67,58,0
204.31631,204.56914,62,54,0
204.31631,204.56914,71,54,0
204.82196,205.06499,59,56,0
204.82196,205.06499,67,56,0
205.7941,206.48236,74,51,0
206.48236,206.71098,75,53,0
206.71098,206.93394,76,54,0
206.93394,207.15689,78,55,0
207.15689,207.37984,79,56,0
207.37984,207.60278,71,53,0
207.60278,207.82999,74,54,0
207.82999,208.05719,72,53,0
208.2844,208.50734,71,51,0
208.50734,208.7303,72,54,0
208.7303,208.95325,74,55,0
208.95325,209.1762,76,56,0
209.1762,209.39914,68,50,0
209.39914,209.62776,71,54,0
209.62776,209.85638,69,51,0
210.085,210.30795,68,51,0
210.30795,210.53091,69,54,0
210.53091,210.75386,71,54,0
210.75386,210.9768,72,56,0
210.9768,211.19975,66,50,0
211.19975,211.4227,69,54,0
211.4227,211.65926,67,51,0
211.65926,211.88177,76,72,0
211.88177,212.1043,66,54,0
212.1043,212.32681,69,56,0
212.32681,212.54933,67,51,0
212.54933,212.77185,76,72,0
212.77185,212.99437,66,51,0
212.99437,213.22011,69,55,0
213.22011,213.46045,67,50,0
213.46045,213.68977,75,71,0
213.68977,213.9191,66,51,0
213.9191,214.1463,69,55,0
214.1463,214.3735,67,51,0
214.3735,214.60071,75,67,0
214.60071,214.82791,66,49,0
214.82791,215.05086,67,72,0
215.05086,215.18463,69,64,0
215.16234,215.29611,71,65,0
215.27382,215.40758,72,67,0
215.38528,215.51906,74,68,0
215.49677,215.63052,76,69,0
215.60823,215.742,78,71,0
215.71971,215.85349,79,72,0
215.83118,215.96568,81,70,0
215.94312,216.07855,83,74,0
216.05598,216.1922,78,72,0
216.16934,216.30652,79,73,0
216.28365,216.42163,74,69,0
216.39848,216.53743,76,71,0
216.51427,216.65315,71,68,0
216.63058,217.53351,74,81,0
217.53351,217.61816,72,62,0
217.60876,217.6934,74,56,0
217.684,217.76866,72,58,0
217.75925,217.8439,74,56,0
217.83449,217.91914,72,57,0
217.90974,217.99438,74,53,0
217.98499,218.06963,72,59,0
218.06023,218.14488,74,56,0
218.13547,218.24834,72,63,0
218.21072,218.32358,71,61,0
218.32358,218.43645,72,59,0
218.43645,219.32825,71,66,0
219.49545,219.5512,69,38,0
219.5512,219.66267,67,48,0
219.66267,219.77414,66,44,0
219.77414,219.82988,67,51,0
219.99709,220.05717,71,51,0
220.23744,220.70682,76,55,0
220.70682,221.17497,74,51,0
221.3405,221.39566,72,37,0
221.39566,221.50601,71,48,0
221.50601,221.61635,69,45,0
221.61635,221.67152,71,54,0
221.83704,221.89618,74,54,0
222.0736,222.5482,79,64,0
222.5482,223.02281,77,56,0
223.18938,223.2449,76,54,0
223.2449,223.35594,74,67,0
223.35594,223.467,73,61,0
223.467,223.5225,74,71,0
223.68909,223.7446,77,74,0
223.91116,224.14691,84,75,0
224.14691,224.61838,83,71,0
224.61838,225.08986,86,81,0
225.08986,225.54579,80,73,0
225.54579,226.00171,83,81,0
226.00171,226.47319,74,78,0
226.47319,226.94466,77,84,0
226.94466,227.40352,76,81,0
227.40352,227.63295,74,72,0
227.63295,228.68788,72,61,0
228.68788,228.7434,74,46,0
228.7434,228.85445,72,54,0
228.85445,228.96548,71,48,0
228.96548,229.19269,72,54,0
229.19269,229.30629,74,53,0
229.41989,230.34383,72,56,0
230.34383,230.43045,70,62,0
230.42082,230.50745,72,56,0
230.49782,230.58444,70,58,0
230.57481,230.66142,72,56,0
230.65181,230.73842,70,57,0
230.7288,230.81541,72,53,0
230.80579,230.89241,70,59,0
230.88278,230.9694,72,56,0
230.95978,231.07527,70,63,0
231.03677,231.15227,69,61,0
231.15227,231.26776,70,59,0
231.26776,231.5035,69,68,0
231.5035,231.97498,72,71,0
231.97498,232.44644,77,76,0
232.44644,232.90842,81,77,0
232.90842,233.15672,82,78,0
233.15672,234.0602,81,83,0
234.0602,234.51193,79,77,0
234.9907,235.66135,79,70,0
235.66135,235.8939,78,61,0
235.8939,236.12334,77,57,0
236.81161,237.48659,77,61,0
237.48659,237.72067,76,55,0
237.72067,237.95166,75,54,0
238.6446,238.87402,75,63,0
238.87402,239.10345,74,60,0
239.10345,239.21895,74,57,0
239.33444,239.44994,74,60,0
239.56541,240.03053,74,60,0
240.03053,240.4987,74,60,0
240.4987,240.91743,74,62,0
240.91743,240.97842,77,64,0
240.97842,241.84277,75,72,0
241.84277,241.90292,74,57,0
241.90292,242.36179,72,63,0
242.36179,242.59122,71,54,0
242.59122,242.82065,79,54,0
243.04958,243.27754,79,56,0
243.50403,243.7295,78,57,0
243.95403,244.17757,77,60,0
244.17757,244.407,77,64,0
244.407,244.63643,76,61,0
244.86292,245.0879,75,59,0
245.31096,245.53258,74,56,0
245.7528,245.97118,72,54,0
245.97118,246.20059,72,60,0
246.20059,246.43002,71,54,0
246.54474,246.65945,79,56,0
246.65945,246.77417,81,60,0
246.77417,246.88889,79,55,0
247.0036,247.1183,78,61,0
247.1183,247.23302,79,66,0
247.23302,247.34773,78,60,0
247.46245,247.57716,77,63,0
247.57716,247.69188,79,70,0
247.69188,247.8066,77,65,0
247.92131,248.03603,76,73,0
248.03603,248.15074,77,76,0
248.15074,248.26544,76,71,0
248.37943,248.49341,75,73,0
248.49341,248.60739,77,80,0
248.60739,248.72137,75,73,0
248.83463,248.94786,74,79,0
248.94786,249.0611,75,83,0
249.0611,249.17435,74,79,0
249.28683,249.39934,72,82,0
249.39934,249.51183,74,87,0
249.51183,249.62431,72,86,0
249.62431,249.7361,71,88,0
249.79198,249.84787,72,71,0
249.84787,249.95964,71,75,0
249.95964,250.07141,69,75,0
250.07141,250.29497,71,79,0
250.29497,250.40674,72,76,0
250.51851,250.63028,74,79,0
250.68617,250.74205,76,68,0
250.74205,250.85455,74,72,0
250.85455,250.96754,73,72,0
250.96754,251.19452,74,79,0
251.19452,251.30875,76,79,0
251.42346,251.87653,77,73,0
251.98758,252.09862,79,54,0
252.09862,252.20967,76,56,0
252.20967,252.32071,79,54,0
252.32071,252.7649,77,54,0
252.87595,252.98698,79,53,0
252.98698,253.09802,76,56,0
253.09802,253.20908,79,53,0
253.20908,253.65326,77,53,0
253.7643,253.87535,79,55,0
253.87535,253.98639,76,57,0
253.98639,254.09744,79,61,0
254.09744,254.20848,77,63,0
254.20848,254.31953,79,66,0
254.31953,254.4313,76,70,0
254.4313,254.54308,79,68,0
254.54308,254.65556,77,75,0
254.65556,254.76807,79,73,0
254.76807,254.8813,76,81,0
254.8813,254.99455,79,79,0
254.99455,255.22102,77,86,0
255.22102,255.33427,76,72,0
255.44751,255.56076,74,77,0
255.674,255.78725,72,72,0
255.90048,256.01752,71,60,0
256.13455,256.25162,72,62,0
256.36865,256.4857,74,59,0
256.60272,256.71976,76,56,0
256.83682,256.95386,77,62,0
257.0709,257.18793,76,57,0
257.30496,257.42203,74,61,0
257.53906,257.6561,76,64,0
257.77313,257.89206,77,67,0
258.01212,258.1335,76,71,0
258.2561,258.38013,77,73,0
258.50537,258.63214,78,77,0
258.76016,258.99274,79,86,0
259.22528,259.92297,79,82,0
259.92297,260.03122,77,71,0
260.03122,260.13947,76,69,0
260.13947,260.2405,76,70,0
260.24774,260.356,74,66,0
260.356,260.46423,72,67,0
260.46423,260.5725,71,66,0
260.5725,260.6558,72,47,0
260.64655,260.72983,74,49,0
260.72055,260.80386,72,55,0
260.7946,260.87787,74,52,0
260.86862,260.9519,72,57,0
260.94266,261.02594,74,51,0
261.0167,261.09998,72,59,0
261.09073,261.174,74,56,0
261.16473,261.27487,72,63,0
261.23877,261.34705,74,62,0
261.34705,261.4553,76,63,0
261.4553,261.91632,67,71,0
262.3579,262.47495,79,86,0
262.59198,262.709,79,78,0
262.82605,263.52832,79,76,0
263.52832,263.63657,77,64,0
263.63657,263.7376,76,61,0
263.7448,263.8531,76,64,0
263.8531,263.96133,74,61,0
263.96133,264.06958,72,61,0
264.06958,264.17786,71,60,0
264.17786,264.26114,72,47,0
264.2519,264.33517,74,49,0
264.3259,264.40918,72,55,0
264.39993,264.48322,74,52,0
264.47397,264.55725,72,57,0
264.548,264.6313,74,51,0
264.62204,264.70532,72,59,0
264.69604,264.77936,74,56,0
264.77008,264.88022,72,63,0
264.84412,264.95236,74,62,0
264.95236,265.06064,76,63,0
265.06064,265.5085,67,65,0
265.9501,266.06302,69,56,0
266.17596,266.28403,72,54,0
266.39206,266.4986,77,56,0
266.6051,266.71875,81,54,0
266.83237,266.9468,84,66,0
267.06122,267.2807,89,70,0
267.71918,267.8251,67,58,0
267.931,268.03693,72,56,0
268.14285,268.24936,76,58,0
268.3559,268.4688,79,55,0
268.58176,268.6921,84,66,0
268.80243,269.02313,88,74,0
269.35416,269.4645,67,63,0
269.4645,270.83228,79,84,0
270.83228,270.90826,77,60,0
270.90826,270.98425,79,68,0
270.98425,271.06024,77,68,0
271.06024,271.17422,76,76,0
271.17422,271.2882,77,71,0
271.2882,271.74707,75,78,0
271.74707,272.19122,76,75,0
273.0796,273.18695,69,61,0
273.18695,273.2943,72,57,0
273.2943,273.40143,74,61,0
273.40143,273.5081,76,56,0
273.5081,273.61398,77,61,0
273.61398,273.71997,79,58,0
273.71997,273.82736,81,61,0
273.82736,273.937,83,57,0
273.937,274.177,84,72,0
274.8409,274.94827,67,63,0
274.94827,275.0556,72,58,0
275.0556,275.16226,74,63,0
275.16226,275.2689,76,56,0
275.2689,275.37555,77,63,0
275.37555,275.48254,79,58,0
275.48254,275.5899,81,63,0
275.5899,275.6975,83,58,0
275.6975,275.93146,84,72,0
276.58917,276.8039,81,85,0
276.8039,277.01862,79,79,0
277.01862,277.12598,77,82,0
277.23334,277.3407,76,78,0
277.44806,277.66275,76,85,0
277.66275,277.87747,74,74,0
277.87747,277.98483,72,77,0
278.0922,278.19955,71,76,0
278.30692,278.43765,72,77,0
278.41586,278.5466,67,68,0
278.5248,278.65555,69,72,0
278.63376,278.7645,71,70,0
278.7427,278.87344,72,75,0
278.85165,278.9824,74,73,0
278.9606,279.09134,76,78,0
279.06955,279.2003,77,76,0
279.1785,279.30923,79,80,0
279.28745,279.41818,81,77,0
279.3964,279.52713,83,78,0
279.50534,279.63678,84,75,0
279.6143,279.72678,79,81,0
279.83926,279.95178,79,79,0
280.17676,280.28925,79,54,0
280.28925,280.40176,81,57,0
280.40176,280.51425,79,54,0
280.62674,280.73923,77,54,0
280.73923,280.8517,79,57,0
280.8517,280.96423,77,54,0
281.07672,281.1892,76,54,0
281.1892,281.3017,77,56,0
281.3017,281.41418,76,54,0
281.5267,281.6392,74,54,0
281.6392,281.75168,76,56,0
281.75168,281.86417,74,54,0
281.86417,281.99408,72,83,0
281.97244,282.10233,67,76,0
282.0807,282.2106,69,79,0
282.18893,282.31885,71,75,0
282.2972,282.42712,72,81,0
282.40546,282.53537,74,79,0
282.5137,282.64362,76,82,0
282.62198,282.7519,77,78,0
282.73022,282.86014,79,81,0
282.83847,282.96838,81,76,0
282.94675,283.07666,83,80,0
283.055,283.18576,84,75,0
283.16324,283.27576,79,82,0
283.38824,283.50073,79,80,0
283.72574,283.83823,79,54,0
283.83823,283.9507,81,56,0
283.9507,284.0632,79,54,0
284.1757,284.2882,77,54,0
284.2882,284.4007,79,56,0
284.4007,284.51318,77,54,0
284.62567,284.73816,76,54,0
284.73816,284.85068,77,56,0
284.85068,284.96317,76,54,0
285.07565,285.18814,74,54,0
285.18814,285.30066,76,54,0
285.30066,285.41315,74,54,0
285.41315,285.536,72,81,0
285.65887,286.09192,72,81,0
286.09192,286.20016,74,73,0
286.20016,286.3084,76,70,0
286.3084,286.42392,77,82,0
286.5394,286.9724,77,79,0
286.9724,287.0807,79,76,0
287.0807,287.18893,81,76,0
287.18893,287.40546,79,83,0
287.40546,287.62198,76,80,0
287.62198,287.73447,84,83,0
287.84695,287.95944,84,80,0
288.07193,288.20184,86,84,0
288.1802,288.31012,84,76,0
288.28845,288.41837,83,78,0
288.3967,288.49774,81,73,0
288.50497,288.6349,81,73,0
288.61322,288.74808,79,66,0
288.72147,288.881,77,68,0
288.85443,288.9874,76,64,0
288.9874,289.65366,79,68,0
289.65366,289.87576,76,69,0
289.87576,290.31436,74,67,0
290.77017,290.9937,73,60,0
290.9937,291.2173,74,56,0
291.2173,291.32553,72,55,0
291.32553,291.43378,71,52,0
291.43378,291.54205,69,55,0
291.54205,291.6503,67,53,0
291.6503,291.87384,73,61,0
291.87384,292.09738,74,59,0
292.09738,292.20566,72,55,0
292.20566,292.3139,71,54,0
292.3139,292.42856,69,55,0
292.42856,292.5432,67,53,0
292.5432,292.77374,75,64,0
292.77374,293.00427,76,61,0
293.00427,293.11954,76,63,0
293.2348,293.35004,76,59,0
293.4653,293.90994,76,63,0
294.24344,294.35458,69,60,0
294.35458,295.00772,81,87,0
295.00772,295.0803,79,76,0
295.0803,295.15286,78,72,0
295.15286,295.22543,76,76,0
295.22543,295.4644,74,84,0
295.4644,295.57837,86,82,0
295.69235,295.80634,86,82,0
295.92032,296.04318,86,79,0
296.16605,296.75125,86,90,0
296.75125,296.86832,83,74,0
296.86832,296.98535,86,77,0
296.98535,297.1024,83,76,0
297.1024,297.34027,79,77,0
297.34027,297.5809,74,54,0
297.34027,297.5809,71,54,0
297.5809,297.8215,72,54,0
297.5809,297.8215,76,54,0
297.8215,298.07672,74,50,0
297.8215,298.07672,77,50,0
298.07672,298.30927,78,60,0
298.30927,298.54184,79,58,0
298.54184,298.6501,77,54,0
298.6501,298.75833,76,51,0
298.75833,298.8666,74,54,0
298.8666,298.97485,72,52,0
298.97485,299.08957,78,54,0
299.08957,299.20428,79,53,0
299.20428,299.319,81,55,0
299.319,299.43372,79,57,0
299.43372,299.54196,77,56,0
299.54196,299.65024,76,55,0
299.65024,299.75848,74,54,0
299.75848,299.86673,72,54,0
299.86673,300.10083,80,62,0
300.10083,300.3349,81,56,0
300.3349,300.45193,81,60,0
300.569,300.68604,81,56,0
300.80307,301.27124,81,63,0
301.7394,301.87097,86,81,0
301.84906,301.98062,88,77,0
301.9587,302.09027,89,81,0
302.06836,302.19992,88,77,0
302.178,302.30957,86,79,0
302.28766,302.41922,84,73,0
302.3973,302.52887,83,77,0
302.50693,302.63852,81,75,0
302.61658,302.74817,79,78,0
302.72623,302.85782,83,73,0
302.83588,302.96747,86,81,0
302.94553,303.07712,84,74,0
303.05518,303.18677,83,81,0
303.16483,303.29642,81,75,0
303.27448,303.40607,79,81,0
303.38412,303.51642,77,76,0
303.49377,303.72028,76,86,0
303.94675,304.0034,79,71,0
304.0034,304.06,77,66,0
304.06,304.1166,79,71,0
304.1166,304.17325,77,67,0
304.17325,304.28647,76,81,0
304.28647,304.39972,77,79,0
304.39972,304.61624,79,89,0
305.12143,305.20392,81,53,0
305.20392,305.2761,83,49,0
305.2761,305.7037,84,61,0
305.7091,306.02847,84,56,0
306.03387,306.13672,84,54,0
306.14212,306.57516,84,56,0
306.57516,306.6834,83,55,0
306.6834,306.79166,81,50,0
306.79166,306.89993,79,53,0
306.89993,307.00818,77,51,0
307.00818,307.2303,76,78,0
307.45236,307.50787,77,67,0
307.50787,307.56342,79,63,0
307.56342,307.61893,77,67,0
307.61893,307.67444,79,63,0
307.67444,307.72998,77,67,0
307.74847,307.8225,76,76,0
307.8225,307.89655,77,72,0
307.89655,308.11307,79,87,0
308.61826,308.6979,81,53,0
308.6979,308.77756,83,48,0
308.77756,309.20517,84,61,0
309.2106,309.52994,84,55,0
309.53537,309.6382,84,52,0
309.64362,310.07663,84,55,0
310.07663,310.1849,83,54,0
310.1849,310.29315,81,52,0
310.29315,310.4014,79,54,0
310.4014,310.50967,77,53,0
310.50967,310.62595,76,83,0
310.74222,310.87213,84,78,0
310.8505,310.98038,86,78,0
310.95874,311.08865,88,81,0
311.067,311.1969,86,78,0
311.17526,311.30515,84,81,0
311.2835,311.41342,83,78,0
311.39175,311.52167,81,81,0
311.50003,311.63052,79,78,0
311.60873,311.73984,77,81,0
311.71793,311.84964,76,76,0
311.82758,311.96,74,81,0
311.9379,312.07092,72,76,0
312.04874,312.18237,71,81,0
312.16,312.29684,69,73,0
312.27228,312.518,67,85,0
312.76373,313.68768,65,90,0
313.68768,314.14963,64,76,0
314.3806,314.4889,62,55,0
314.59714,314.70538,65,54,0
314.81366,314.9219,69,53,0
315.03015,315.24667,73,55,0
315.24667,315.4632,74,54,0
315.4632,315.6797,77,55,0
315.6797,315.8962,81,53,0
315.8962,316.12878,81,61,0
316.12878,316.3555,72,55,0
316.36133,317.26505,72,54,0
317.26505,317.49002,76,56,0
317.49002,317.71503,74,54,0
317.26505,317.71503,71,56,0
317.71503,318.18015,72,54,0
318.64526,318.86176,79,76,0
318.86176,319.07828,76,72,0
319.07828,319.2948,84,57,0
319.2948,319.40445,83,53,0
319.5141,319.62375,81,51,0
319.7334,319.84305,79,49,0
319.9527,320.06235,77,54,0
320.172,320.28165,76,50,0
320.3913,320.61337,74,53,0
320.83545,321.05756,76,54,0
321.27963,321.5032,79,58,0
321.5032,321.72675,78,54,0
321.72675,321.9503,77,54,0
322.17383,322.39035,76,51,0
322.39035,322.60684,77,54,0
322.60684,322.82336,79,57,0
322.82336,322.93164,80,59,0
323.0399,323.1065,81,49,0
323.1065,323.17313,83,51,0
323.17313,323.23978,81,54,0
323.23978,323.3064,83,56,0
323.3064,323.37302,81,58,0
323.37302,323.48126,83,62,0
323.48126,323.58954,84,68,0
323.69778,323.80603,83,61,0
323.9143,324.02255,81,62,0
324.1308,324.2393,79,57,0
324.34824,324.45718,77,60,0
324.56662,324.68365,76,57,0
324.79623,325.1337,79,64,0
325.1337,325.24622,76,61,0
325.24622,325.4712,74,61,0
325.6962,326.02097,79,86,0
326.02097,326.07507,81,81,0
326.07507,326.1292,83,76,0
326.1292,326.34573,84,85,0
326.34573,326.45398,83,62,0
326.56223,326.6705,81,62,0
326.77875,326.887,79,60,0
326.99527,327.10352,77,62,0
327.21176,327.32004,76,59,0
327.42828,327.64896,74,63,0
327.86966,328.09033,76,70,0
328.31104,328.5317,77,72,0
328.75287,328.97495,78,78,0
329.19803,329.42157,79,79,0
329.64655,329.87204,80,82,0
330.0985,330.44046,81,85,0
330.44046,330.54874,69,79,0
330.54874,330.8786,77,84,0
330.8786,330.99014,74,81,0
331.38385,331.4401,76,64,0
330.99014,331.4401,72,77,0
331.4401,331.87314,71,71,0
331.4401,331.87314,74,71,0
331.87314,332.32022,72,71,0
332.4285,332.53674,72,64,0
332.53674,332.645,74,65,0
332.645,332.75327,76,66,0
332.75327,332.81305,77,68,0
332.81305,332.87283,79,68,0
332.87283,332.9299,77,59,0
332.9299,333.04074,76,70,0
332.98694,333.0945,77,71,0
333.0945,333.2021,79,72,0
333.2021,333.25113,81,66,0
333.26096,333.31,83,65,0
333.3198,333.4357,81,70,0
333.37775,333.48947,79,75,0
333.4357,333.54324,81,76,0
333.54324,333.65082,83,78,0
333.65082,333.76334,84,87,0
333.87582,333.9883,84,84,0
334.20908,334.31732,72,63,0
334.31732,334.42557,74,65,0
334.42557,334.53384,76,66,0
334.53384,334.59363,77,68,0
334.59363,334.6534,79,68,0
334.6534,334.71048,77,59,0
334.71048,334.82132,76,70,0
334.76755,334.87512,77,71,0
334.87512,334.98267,79,72,0
334.98267,335.03174,81,66,0
335.04153,335.09058,83,65,0
335.10037,335.21628,81,70,0
335.15833,335.27005,79,75,0
335.21628,335.32385,81,76,0
335.32385,335.43143,83,78,0
335.43143,335.53897,84,88,0
335.64655,335.75412,84,86,0
335.96997,336.07822,79,55,0
336.07822,336.18646,83,58,0
336.18646,336.29474,79,55,0
336.29474,336.40576,84,59,0
336.5168,336.62787,84,59,0
336.84717,336.9554,79,54,0
336.9554,337.0637,83,57,0
337.0637,337.17194,79,54,0
337.17194,337.283,84,59,0
337.39404,337.50507,84,66,0
337.72437,337.83264,79,67,0
337.83264,337.9409,83,71,0
337.9409,338.04913,79,68,0
338.04913,338.1574,84,75,0
338.1574,338.2661,79,72,0
338.2661,338.3753,84,79,0
338.3753,338.48495,79,75,0
338.48495,338.59552,86,83,0
338.59552,338.70657,79,81,0
338.70657,338.81836,86,88,0
338.81836,338.9306,79,83,0
338.9306,339.15707,88,91,0
339.15707,339.38358,84,80,0
339.38358,339.61005,79,82,0
339.61005,339.83655,84,79,0
339.83655,340.06302,76,78,0
340.06302,340.2895,79,71,0
340.2895,340.516,72,72,0
340.516,340.74246,76,69,0
340.74246,340.96317,69,60,0
340.96317,341.18384,81,60,0
341.18384,341.2942,79,63,0
341.2942,341.4045,77,58,0
341.4045,341.51486,76,63,0
341.51486,341.6252,74,58,0
341.6252,342.0782,72,63,0
342.0782,342.13858,71,60,0
342.13858,342.19897,72,63,0
342.19897,342.25937,71,60,0
