start_time,end_time,note_value,velocity,instrument_program_number
152.71008,152.8177,84,55,0
152.8079,152.91597,82,54,0
152.90613,153.01476,81,52,0
153.00485,153.1142,79,51,0
153.10408,153.21535,77,50,0
153.20523,153.3064,76,48,0
153.3064,153.40479,77,52,0
153.40479,153.50317,72,45,0
153.50317,153.60156,77,48,0
153.60156,153.70453,81,45,0
153.70453,153.80429,84,52,0
153.90404,154.00777,84,49,0
154.21089,154.31851,81,47,0
154.30876,154.41638,84,53,0
154.40657,154.51465,82,51,0
154.5048,154.61343,81,49,0
154.60353,154.71286,79,47,0
154.70276,154.81403,77,45,0
154.80391,154.90494,76,43,0
154.90494,155.01297,77,48,0
155.00308,155.11256,78,40,0
155.10254,155.21364,81,47,0
155.20345,155.31621,79,46,0
155.30586,155.4201,77,45,0
155.4097,155.52519,75,43,0
155.51408,155.63628,74,42,0
155.62517,155.73625,73,41,0
155.73625,155.94212,74,47,0
156.148,156.35907,75,48,0
156.56992,156.98004,76,52,0
156.98004,157.18591,77,48,0
157.18591,157.28885,74,44,0
157.34032,157.39178,74,45,0
157.39178,157.49045,72,49,0
157.5891,157.69327,71,45,0
157.79744,157.89761,72,48,0
157.99779,158.10031,74,47,0
158.20284,158.61382,77,51,0
158.61382,158.81729,75,46,0
158.81729,158.91902,69,43,0
159.02075,159.11795,70,49,0
159.21513,159.62776,70,46,0
159.62776,159.83124,71,46,0
159.83124,159.92807,72,50,0
160.02492,160.43546,72,47,0
160.43546,160.63971,73,47,0
160.63971,160.73727,74,53,0
160.83484,160.93777,72,49,0
161.04071,161.13937,74,54,0
161.23802,161.34346,75,50,0
161.23802,161.34346,72,50,0
161.44888,161.85114,74,55,0
161.44888,161.85114,70,55,0
161.85114,162.00198,72,50,0
161.85114,162.00198,69,50,0
162.05226,162.15811,70,47,0
162.15811,162.26398,72,47,0
162.26398,162.46985,74,50,0
162.67572,162.8868,75,51,0
163.09764,163.50777,76,52,0
163.50777,163.71364,77,52,0
163.71364,163.81657,74,51,0
163.86804,163.91951,74,52,0
163.91951,164.01817,72,54,0
164.11682,164.221,71,50,0
164.32516,164.42534,72,52,0
164.52551,164.62804,74,50,0
164.73056,165.14154,77,54,0
165.14154,165.345,75,46,0
165.345,165.44675,69,46,0
165.54848,165.64566,70,56,0
165.74286,165.94398,82,50,0
165.94398,166.04416,82,53,0
166.14433,166.2445,82,48,0
166.34468,166.44151,72,56,0
166.53835,166.74182,79,50,0
166.74182,166.84375,79,53,0
166.94589,167.04802,79,50,0
167.15015,167.24771,70,54,0
167.34528,167.44545,70,50,0
167.54562,167.5944,72,50,0
167.5944,167.64317,74,45,0
167.64317,167.69196,72,45,0
167.69196,167.74074,70,45,0
167.74074,167.84169,72,50,0
167.84169,167.9467,74,45,0
167.9467,168.34895,70,55,0
168.55008,168.65594,70,60,0
168.7618,168.86029,82,66,0
168.7618,168.86029,79,55,0
168.95877,169.37527,82,64,0
168.95877,169.37527,79,54,0
169.37527,169.58614,79,59,0
169.37527,169.58614,75,49,0
169.58614,169.68462,77,66,0
169.58614,169.68462,74,55,0
169.78311,170.19962,77,64,0
169.78311,170.19962,74,54,0
170.19962,170.41048,74,59,0
170.19962,170.41048,70,49,0
170.41048,170.50896,72,66,0
170.41048,170.50896,69,55,0
170.60745,171.02396,72,64,0
170.60745,171.02396,69,54,0
171.02396,171.2348,75,59,0
171.02396,171.2348,72,49,0
171.2348,171.43178,73,66,0
171.2348,171.43178,69,55,0
171.43178,171.63722,74,66,0
171.43178,171.63722,70,55,0
171.63722,171.80287,74,64,0
171.63722,171.80287,70,54,0
171.8581,171.96394,70,43,0
172.06981,172.16829,82,46,0
172.06981,172.16829,79,39,0
172.26678,172.68329,82,45,0
172.26678,172.68329,79,38,0
172.68329,172.89413,79,41,0
172.68329,172.89413,75,34,0
172.89413,172.99263,77,46,0
172.89413,172.99263,74,39,0
173.09111,173.50763,77,45,0
173.09111,173.50763,74,38,0
173.50763,173.71848,74,41,0
173.50763,173.71848,70,34,0
173.71848,173.81697,72,46,0
173.71848,173.81697,69,39,0
173.91545,174.33195,72,45,0
173.91545,174.33195,69,38,0
174.33195,174.54282,75,41,0
174.33195,174.54282,72,34,0
174.54282,174.73979,73,46,0
174.54282,174.73979,69,39,0
174.73979,174.94522,74,46,0
174.73979,174.94522,70,39,0
174.94522,175.1094,74,45,0
174.94522,175.1094,70,38,0
175.16412,175.26994,70,53,0
175.37575,175.48117,82,55,0
175.58661,175.68976,82,50,0
175.79292,175.89607,82,50,0
175.99922,176.10623,82,50,0
176.21323,176.31601,76,55,0
176.4188,176.52158,76,50,0
176.62436,176.72713,76,50,0
176.82991,176.93457,76,50,0
177.03925,177.14166,84,55,0
177.24408,177.3465,84,52,0
177.44891,177.55133,84,51,0
177.65375,177.75955,84,51,0
177.86537,177.96779,75,55,0
178.0702,178.17262,75,50,0
178.27504,178.37746,75,50,0
178.47987,178.58229,75,50,0
178.68471,178.78975,74,60,0
178.89479,178.99611,82,67,0
179.09744,179.2006,81,66,0
179.30376,179.40439,80,63,0
179.505,179.60564,79,62,0
179.70625,179.80688,78,60,0
179.9075,180.00813,77,58,0
180.10875,180.21265,76,56,0
180.31654,180.5171,77,63,0
180.5171,180.71765,74,55,0
180.71765,180.9182,72,55,0
180.9182,181.13708,77,55,0
180.71765,181.13708,69,47,0
181.13708,181.54242,75,64,0
181.13708,181.54242,72,55,0
181.54242,181.74507,74,62,0
181.54242,181.74507,70,52,0
182.15858,182.3649,78,50,0
182.3649,182.57121,79,55,0
182.57121,182.78522,82,51,0
182.78522,183.09355,85,58,0
183.09355,183.14494,87,49,0
183.14494,183.19633,85,49,0
183.19633,183.4019,84,55,0
183.4019,183.61122,82,49,0
183.61122,183.81606,81,56,0
183.81606,184.02089,69,45,0
184.02089,184.22572,72,49,0
184.22572,184.43735,75,45,0
184.43735,184.7446,78,49,0
184.7446,184.7958,80,48,0
184.7958,184.84702,78,48,0
184.84702,185.05185,77,55,0
185.05185,185.25668,75,51,0
185.25668,185.46677,74,55,0
185.46677,185.5681,70,59,0
185.66943,185.7726,72,60,0
185.87575,185.97636,74,61,0
186.07686,186.17761,75,63,0
186.27914,186.38153,76,64,0
186.48473,186.58876,77,66,0
186.69365,186.79941,78,69,0
186.90605,187.24474,79,74,0
187.35762,187.8092,82,77,0
187.35762,187.8092,79,64,0
187.35762,187.8092,73,64,0
188.03499,188.24445,79,59,0
188.24445,188.45016,81,61,0
188.45016,188.66577,82,64,0
188.66577,188.77129,82,67,0
188.77129,188.8768,84,60,0
188.8768,188.9823,86,60,0
188.9823,189.08781,87,60,0
189.08781,189.1925,89,67,0
189.1925,189.29723,87,61,0
189.29723,189.40163,86,61,0
189.40163,189.50595,84,61,0
189.50595,189.60994,82,67,0
189.60994,189.7138,81,67,0
189.7138,189.8174,79,66,0
189.8174,189.921,77,64,0
189.921,190.0247,75,64,0
190.0247,190.1287,74,63,0
190.1287,190.23267,72,62,0
190.23267,190.33682,70,62,0
190.33682,190.38974,72,50,0
190.38974,190.44264,74,41,0
190.44264,190.49614,72,49,0
190.49614,190.54964,74,41,0
190.54964,190.60254,72,49,0
190.60254,190.65546,74,40,0
190.65546,190.70876,72,50,0
190.70876,190.76205,74,44,0
190.76205,190.81595,72,49,0
190.81595,190.86986,74,44,0
190.86986,190.92258,72,50,0
190.92258,190.97528,74,44,0
190.97528,191.03001,72,51,0
191.03001,191.08473,74,45,0
191.08473,191.13763,72,53,0
191.13763,191.19055,74,46,0
191.19055,191.24464,72,55,0
191.24464,191.29875,74,47,0
191.29875,191.35245,72,52,0
191.35245,191.40614,74,45,0
191.40614,191.45906,72,51,0
191.45906,191.51225,74,44,0
191.51225,191.56628,72,50,0
191.56628,191.62091,74,44,0
191.62091,191.6762,72,49,0
191.6762,191.7321,74,42,0
191.7321,191.78864,72,47,0
191.78864,191.84583,74,40,0
191.84583,191.92319,72,46,0
191.92319,192.00525,70,52,0
192.00525,192.09134,72,47,0
192.09134,192.30939,70,55,0
193.18013,193.3967,74,35,0
193.18013,193.3967,77,35,0
193.3967,193.61328,75,36,0
193.3967,193.61328,72,36,0
193.61328,193.84175,74,32,0
193.61328,193.84175,70,32,0
193.84175,194.27621,75,39,0
193.84175,194.27621,79,39,0
194.92485,195.139,75,36,0
194.92485,195.139,79,36,0
195.139,195.35318,77,41,0
195.139,195.35318,81,41,0
195.35318,195.58073,82,35,0
195.35318,195.58073,79,35,0
195.58073,196.01358,74,43,0
195.58073,196.01358,77,43,0
196.66913,196.88475,74,32,0
196.66913,196.88475,70,32,0
196.88475,197.10036,72,39,0
196.88475,197.10036,75,39,0
197.10036,197.32793,77,33,0
197.10036,197.32793,74,33,0
197.32793,197.7575,75,38,0
197.32793,197.7575,72,38,0
198.41458,198.64098,65,49,0
198.41458,198.64098,62,41,0
198.63019,198.85736,64,47,0
198.63019,198.85736,67,56,0
198.8458,199.07703,63,53,0
198.8458,199.07703,69,64,0
199.07703,199.31497,70,72,0
199.07703,199.31497,62,61,0
199.55292,199.79086,74,70,0
199.55292,199.79086,65,60,0
200.02881,200.26675,70,70,0
200.02881,200.26675,62,60,0
1.5825084,1.788383,58,30,0
1.788383,1.9942575,65,23,0
1.9942575,2.2053254,60,23,0
2.2053254,2.4161773,65,23,0
2.4161773,2.6212351,62,23,0
2.6212351,2.8262932,65,23,0
2.8262932,3.0321677,58,23,0
3.0321677,3.2380424,65,25,0
3.2380424,3.3367004,57,30,0
3.4353588,3.5395255,65,23,0
3.6436923,3.743866,58,25,0
3.8440397,3.9465687,65,25,0
4.0490975,4.25257,60,25,0
4.25257,4.4600677,65,25,0
4.4600677,4.6635404,63,25,0
4.6635404,4.867013,65,24,0
4.867013,5.061389,62,31,0
5.061389,5.2705503,65,24,0
5.2705503,5.474023,62,31,0
5.474023,5.6774955,65,24,0
5.6774955,5.8711686,57,32,0
5.8711686,6.077043,65,26,0
6.077043,6.2817087,57,32,0
6.2817087,6.4859715,65,27,0
6.4859715,6.5835323,58,32,0
6.681093,6.7840304,57,28,0
6.8869677,6.985626,58,28,0
7.0842843,7.18971,51,28,0
7.2951365,7.697389,53,32,0
8.11023,8.316105,58,30,0
8.316105,8.521979,65,23,0
8.521979,8.7330475,60,23,0
8.7330475,8.943899,65,23,0
8.943899,9.148957,62,23,0
9.148957,9.354015,65,23,0
9.354015,9.55989,58,23,0
9.55989,9.765764,65,25,0
9.765764,9.864423,57,30,0
9.963081,10.067247,65,23,0
10.171414,10.271588,58,25,0
10.371762,10.474291,65,25,0
10.57682,10.7802925,60,25,0
10.7802925,10.98779,65,25,0
10.98779,11.191262,63,25,0
11.191262,11.394735,65,24,0
11.394735,11.790237,62,31,0
12.190932,12.5880785,63,23,0
12.190932,12.5880785,67,32,0
12.996406,13.391875,62,30,0
13.391875,13.792959,63,28,0
12.996406,13.792959,53,25,0
13.792959,14.195212,62,32,0
13.792959,14.195212,58,28,0
14.608053,14.810962,53,30,0
14.810962,15.01387,57,23,0
15.01387,15.22193,55,23,0
15.22193,15.429989,58,23,0
15.429989,15.628877,57,23,0
15.628877,15.830367,60,23,0
15.830367,16.036242,58,23,0
16.036242,16.242117,65,25,0
16.242117,16.848114,63,30,0
16.848114,17.053171,64,30,0
17.053171,17.464142,65,25,0
17.893661,18.09657,53,30,0
18.09657,18.299479,57,23,0
18.299479,18.507536,55,23,0
18.507536,18.715595,58,23,0
18.715595,18.914484,57,23,0
18.914484,19.115974,60,23,0
19.115974,19.32185,58,23,0
19.32185,19.527723,65,25,0
19.527723,20.33878,70,37,0
19.527723,20.33878,67,30,0
20.33878,20.749748,65,25,0
20.33878,20.749748,69,30,0
21.156694,21.97098,70,37,0
21.156694,21.97098,67,30,0
21.97098,22.371359,69,30,0
21.97098,22.371359,65,25,0
22.783108,23.597393,70,37,0
22.783108,23.597393,67,30,0
23.597393,23.995018,69,30,0
23.597393,23.995018,65,25,0
24.413246,24.619122,58,30,0
24.619122,24.824995,65,23,0
24.824995,25.036064,60,23,0
25.036064,25.246916,65,23,0
25.246916,25.451973,62,23,0
25.451973,25.657032,65,23,0
25.657032,25.862906,58,23,0
25.862906,26.06878,65,25,0
26.06878,26.167439,57,30,0
26.266096,26.370264,65,23,0
26.47443,26.574604,58,25,0
26.674778,26.777308,65,25,0
26.879835,27.08331,60,25,0
27.08331,27.290806,65,25,0
27.290806,27.494278,63,25,0
27.494278,27.69775,65,24,0
27.69775,27.892126,62,31,0
27.892126,28.101288,65,24,0
28.101288,28.30476,62,31,0
28.30476,28.508234,65,24,0
28.508234,28.701906,57,32,0
28.701906,28.907782,65,26,0
28.907782,29.112446,57,32,0
29.112446,29.31671,65,27,0
29.31671,29.41427,58,32,0
29.511831,29.614769,57,28,0
29.717707,29.816364,58,28,0
29.915022,30.020449,51,28,0
30.125874,30.528128,53,32,0
30.94097,31.146843,58,30,0
31.146843,31.352718,65,23,0
31.352718,31.563786,60,23,0
31.563786,31.774637,65,23,0
31.774637,31.979696,62,23,0
31.979696,32.184753,65,23,0
32.184753,32.39063,58,23,0
32.39063,32.596504,65,25,0
32.596504,32.79382,57,30,0
32.79382,33.00215,65,23,0
33.00215,33.2025,58,25,0
33.2025,33.40756,65,25,0
33.40756,33.61103,60,25,0
33.61103,33.818527,65,25,0
33.818527,34.022,63,25,0
34.022,34.22547,65,24,0
34.22547,34.620975,62,31,0
35.02167,35.418816,63,27,0
35.02167,35.418816,67,32,0
35.827145,36.222614,62,30,0
36.222614,36.623695,63,28,0
35.827145,36.623695,53,21,0
36.623695,37.02595,62,32,0
36.623695,37.02595,58,28,0
37.438793,37.53728,46,59,0
37.635773,37.78985,58,54,0
37.84121,37.99956,58,54,0
38.052277,38.210415,58,54,0
38.263126,38.361618,46,59,0
38.460106,38.614185,58,54,0
38.665543,38.8239,58,54,0
38.876614,39.03475,58,54,0
39.087463,39.489723,63,57,0
39.489723,39.891273,60,52,0
39.087463,39.891273,58,57,0
39.891273,40.291965,58,52,0
39.891273,40.291965,62,52,0
40.695625,40.794113,46,59,0
40.892605,41.046684,58,54,0
41.09804,41.256397,58,54,0
41.30911,41.467247,58,54,0
41.519962,41.61845,46,59,0
41.71694,41.871017,58,54,0
41.92238,42.080734,58,54,0
42.133446,42.291584,58,54,0
42.3443,42.746555,67,57,0
42.746555,43.148106,69,52,0
42.3443,43.148106,58,57,0
43.148106,43.548798,58,52,0
43.148106,43.548798,70,52,0
43.962822,44.164124,66,36,0
44.164124,44.365425,69,30,0
44.365425,44.566727,67,30,0
44.566727,44.77668,70,30,0
44.77668,44.977806,69,36,0
44.977806,45.178932,72,32,0
45.178932,45.38006,70,32,0
45.38006,45.586983,74,32,0
45.586983,45.784637,64,36,0
45.784637,45.982292,67,32,0
45.982292,46.179947,65,32,0
46.179947,46.382236,69,32,0
46.382236,46.579216,67,36,0
46.579216,46.776196,70,31,0
46.776196,46.973175,69,31,0
46.973175,47.176235,72,31,0
47.176235,47.569782,65,36,0
47.176235,47.569782,57,36,0
47.968956,48.36391,65,36,0
47.968956,48.36391,67,36,0
47.968956,48.36391,58,36,0
48.7648,49.16988,69,36,0
49.16988,49.627865,70,31,0
48.7648,49.627865,60,36,0
49.627865,50.0863,70,36,0
50.0863,50.262096,69,33,0
49.627865,50.314835,65,36,0
50.53241,50.6309,46,59,0
50.72939,50.88347,58,54,0
50.934826,51.09318,58,54,0
51.145893,51.30403,58,54,0
51.356747,51.455235,46,59,0
51.553726,51.7078,58,54,0
51.759163,51.91752,58,54,0
51.97023,52.12837,58,54,0
52.181084,52.58334,63,57,0
52.58334,52.98489,60,52,0
52.181084,52.98489,58,57,0
52.98489,53.389263,58,52,0
52.98489,53.389263,62,52,0
53.79872,53.89721,46,59,0
53.9957,54.149776,58,54,0
54.201138,54.359493,58,54,0
54.412205,54.570343,58,54,0
54.62306,54.721546,46,59,0
54.820038,54.974113,58,54,0
55.025475,55.183826,58,54,0
55.23654,55.39468,58,54,0
55.44739,55.84965,67,57,0
55.84965,56.2512,69,52,0
55.44739,56.2512,58,57,0
56.2512,56.651894,58,52,0
56.2512,56.651894,70,52,0
57.055553,57.257385,66,36,0
57.257385,57.459213,69,30,0
57.459213,57.661045,67,30,0
57.661045,57.870995,70,30,0
57.870995,58.07212,69,36,0
58.07212,58.27325,72,32,0
58.27325,58.474377,70,32,0
58.474377,58.6813,74,32,0
58.6813,58.878956,64,36,0
58.878956,59.07661,67,32,0
59.07661,59.274265,65,32,0
59.274265,59.476555,69,32,0
59.476555,59.673534,67,36,0
59.673534,59.870514,70,31,0
59.870514,60.067493,69,31,0
60.067493,60.270554,72,31,0
60.270554,60.6641,65,36,0
60.270554,60.6641,57,36,0
61.063274,61.45823,65,36,0
61.063274,61.45823,67,36,0
61.063274,61.45823,58,36,0
61.85912,62.264194,69,36,0
62.264194,62.722183,70,31,0
61.85912,62.722183,60,36,0
62.722183,63.18062,70,36,0
63.18062,63.364666,69,33,0
62.722183,63.41886,65,36,0
63.637733,63.73622,38,59,0
63.834713,63.98879,50,54,0
64.040146,64.1985,50,54,0
64.25121,64.409355,50,54,0
64.46207,64.560555,43,59,0
64.65905,64.813126,55,54,0
64.86449,65.02284,55,54,0
65.075554,65.23369,55,54,0
65.28641,65.384895,36,59,0
65.48338,65.63746,48,54,0
65.68882,65.847176,48,54,0
65.89989,66.05803,48,54,0
66.11074,66.20923,41,59,0
66.307724,66.4618,53,54,0
66.51316,66.67151,53,54,0
66.72423,66.88236,53,54,0
66.935074,67.13273,58,38,0
67.13273,67.33038,61,34,0
67.33038,67.52804,58,34,0
67.52804,67.73033,56,34,0
67.73033,67.927986,54,38,0
67.927986,68.12564,58,34,0
68.12564,68.323296,54,34,0
68.323296,68.5366,53,34,0
68.5366,68.73259,52,34,0
68.94686,69.3837,67,30,0
68.94686,69.3837,60,25,0
69.3837,69.98156,65,37,0
70.250244,70.34873,46,59,0
70.44722,70.6013,58,54,0
70.652664,70.81101,58,54,0
70.86373,71.021866,58,54,0
71.07458,71.17307,46,59,0
71.27156,71.42564,58,54,0
71.477,71.63535,58,54,0
71.688065,71.84621,58,54,0
71.89892,72.30118,63,57,0
72.30118,72.70273,60,52,0
71.89892,72.70273,58,57,0
72.70273,73.10342,58,52,0
72.70273,73.10342,62,52,0
73.518196,73.616684,46,59,0
73.71518,73.869255,58,54,0
73.920616,74.07897,58,54,0
74.13168,74.28982,58,54,0
74.34254,74.441025,46,59,0
74.53951,74.69359,58,54,0
74.74495,74.903305,58,54,0
74.95602,75.11416,58,54,0
75.16687,75.56913,67,57,0
75.56913,75.97068,69,52,0
75.16687,75.97068,58,57,0
75.97068,76.37137,58,52,0
75.97068,76.37137,70,52,0
76.77503,76.97686,59,36,0
76.97686,77.17869,62,30,0
77.17869,77.38052,60,30,0
77.38052,77.59047,63,30,0
77.59047,77.791595,62,36,0
77.791595,77.99273,65,32,0
77.99273,78.193855,63,32,0
78.193855,78.40078,67,32,0
78.40078,78.598434,57,36,0
78.598434,78.79609,60,32,0
78.79609,78.993744,58,32,0
78.993744,79.19603,62,32,0
79.19603,79.39301,60,36,0
79.39301,79.58999,63,31,0
79.58999,79.78697,62,31,0
79.78697,79.99003,65,31,0
79.99003,80.383575,58,36,0
79.99003,80.383575,53,36,0
79.99003,80.383575,50,36,0
80.78275,81.177704,58,36,0
80.78275,81.177704,60,36,0
80.78275,81.177704,51,36,0
81.5786,81.98367,62,36,0
81.98367,82.44166,63,31,0
81.5786,82.44166,53,36,0
82.44166,82.90009,63,36,0
82.90009,83.07589,62,33,0
82.44166,83.13449,58,36,0
83.34621,83.444695,38,59,0
83.54318,83.69726,50,54,0
83.74862,83.906975,50,54,0
83.95969,84.11783,50,54,0
84.17054,84.26903,43,59,0
84.367516,84.5216,55,54,0
84.57295,84.73131,55,54,0
84.78403,84.94216,55,54,0
84.99487,85.09337,36,59,0
85.19186,85.34593,48,54,0
85.39729,85.55565,48,54,0
85.60836,85.7665,48,54,0
85.819214,85.9177,41,59,0
86.01619,86.17027,53,54,0
86.22163,86.37998,53,54,0
86.43269,86.590836,53,54,0
86.64355,86.8412,58,38,0
86.8412,87.03886,61,34,0
87.03886,87.23651,58,34,0
87.23651,87.438805,56,34,0
87.438805,87.63646,54,38,0
87.63646,87.834114,58,34,0
87.834114,88.03177,54,34,0
88.03177,88.260994,53,34,0
88.260994,88.456985,52,34,0
88.67125,89.10809,67,30,0
88.67125,89.10809,60,25,0
89.10809,89.705956,65,37,0
89.97464,90.07313,46,59,0
90.171616,90.3257,58,54,0
90.37705,90.53541,58,54,0
90.58812,90.74626,58,54,0
90.79897,90.89746,46,59,0
90.99596,91.15003,58,54,0
91.20139,91.35975,58,54,0
91.41246,91.570595,58,54,0
91.623314,92.02557,63,57,0
92.02557,92.427124,60,52,0
91.623314,92.427124,58,57,0
92.427124,92.832275,58,52,0
92.427124,92.832275,62,52,0
93.24189,93.34038,46,59,0
93.438866,93.59295,58,54,0
93.6443,93.80266,58,54,0
93.85537,94.01351,58,54,0
94.06622,94.16472,46,59,0
94.26321,94.41728,58,54,0
94.46864,94.627,58,54,0
94.67971,94.837845,58,54,0
94.890564,95.29282,67,57,0
95.29282,95.694374,69,52,0
94.890564,95.694374,58,57,0
95.694374,96.09506,58,52,0
95.694374,96.09506,70,52,0
96.498726,96.700554,59,36,0
96.700554,96.90238,62,30,0
96.90238,97.10421,60,30,0
97.10421,97.31416,63,30,0
97.31416,97.51529,62,36,0
97.51529,97.716415,65,32,0
97.716415,97.91754,63,32,0
97.91754,98.124466,67,32,0
98.124466,98.32212,57,36,0
98.32212,98.519775,60,32,0
98.519775,98.71743,58,32,0
98.71743,98.91972,62,32,0
98.91972,99.1167,60,36,0
99.1167,99.31368,63,31,0
99.31368,99.51066,62,31,0
99.51066,99.71372,65,31,0
99.71372,100.10727,58,36,0
99.71372,100.10727,53,36,0
99.71372,100.10727,50,36,0
100.50644,100.9014,58,36,0
100.50644,100.9014,60,36,0
100.50644,100.9014,51,36,0
101.302284,101.70737,62,36,0
101.70737,102.17587,63,31,0
101.302284,102.17587,53,36,0
102.17587,102.6343,63,36,0
102.6343,102.8101,62,33,0
102.17587,102.8687,58,36,0
103.30718,103.419334,62,33,0
103.30718,103.419334,58,26,0
103.53148,103.63901,62,33,0
103.53148,103.63901,58,26,0
104.17992,104.2925,62,33,0
104.17992,104.2925,58,26,0
104.40509,104.51425,62,33,0
104.40509,104.51425,58,26,0
107.03144,107.448746,58,29,0
107.03144,107.448746,55,24,0
107.85962,108.27631,63,29,0
107.85962,108.27631,56,24,0
108.69575,109.11014,53,29,0
108.69575,109.11014,50,24,0
109.11014,109.315575,58,29,0
109.11014,109.315575,51,24,0
110.13929,110.24039,63,30,0
110.341484,110.44258,62,35,0
110.543686,110.64719,59,32,0
110.750694,110.85192,60,35,0
110.95315,111.05438,57,29,0
111.35806,111.565834,52,31,0
111.15561,111.97075,58,35,0
111.97075,112.38659,57,35,0
111.565834,112.38659,53,35,0
112.38659,112.48932,58,39,0
112.59204,112.69752,53,36,0
112.80299,112.91011,50,35,0
113.01722,113.13048,46,35,0
113.658615,114.07414,58,29,0
113.658615,114.07414,55,24,0
114.48167,114.89556,63,29,0
114.48167,114.89556,56,24,0
115.30895,115.72248,53,29,0
115.30895,115.72248,50,24,0
115.72248,115.92552,58,29,0
115.72248,115.92552,51,24,0
116.74984,116.85152,63,30,0
116.953186,117.05486,62,35,0
117.15653,117.26004,59,32,0
117.36355,117.464195,60,35,0
117.56485,117.6655,57,29,0
117.96745,118.175224,52,31,0
117.76615,118.58192,58,35,0
118.58192,118.99866,57,35,0
118.175224,118.99866,53,35,0
118.99866,119.10138,58,39,0
119.20411,119.309586,53,36,0
119.41506,119.52217,50,35,0
119.62929,119.74208,46,35,0
119.854866,119.96128,61,46,0
120.067696,120.17104,61,39,0
120.27439,120.37599,61,39,0
120.477585,120.579185,61,39,0
120.680786,120.781654,52,44,0
120.88252,120.98339,52,39,0
121.08426,121.18512,52,39,0
121.28599,121.38927,52,39,0
121.492546,121.59415,60,44,0
121.69574,121.79661,60,38,0
121.89748,121.998344,60,38,0
122.09921,122.20008,60,39,0
122.30095,122.40254,50,44,0
122.50414,122.60574,50,37,0
122.707344,122.80894,50,37,0
122.91054,123.01642,50,39,0
123.1223,123.223526,51,41,0
123.32475,123.42598,51,42,0
123.527214,123.62844,50,44,0
123.72967,123.830894,49,47,0
123.93212,124.034096,48,49,0
124.13606,124.23804,47,49,0
124.34001,124.44236,46,47,0
124.5447,124.649376,45,47,0
124.75405,124.9595,46,50,0
124.9595,125.164955,45,44,0
125.164955,125.37041,46,50,0
125.37041,125.57586,45,44,0
125.57586,125.782974,46,44,0
126.8214,127.23563,58,35,0
126.8214,127.23563,55,29,0
127.64053,128.05312,63,35,0
127.64053,128.05312,56,29,0
128.461,128.87166,53,35,0
128.461,128.87166,50,29,0
128.87166,129.07326,58,35,0
128.87166,129.07326,51,29,0
129.89389,129.99498,68,30,0
130.09608,130.19719,67,35,0
130.29828,130.4018,64,32,0
130.5053,130.60652,65,35,0
130.70775,130.80898,62,29,0
131.11266,131.32043,57,31,0
130.9102,131.72534,63,35,0
131.72534,132.14119,62,35,0
131.32043,132.14119,58,35,0
132.14119,132.24391,63,39,0
132.34663,132.45212,58,36,0
132.5576,132.6647,55,35,0
132.77182,132.88509,51,35,0
132.99834,133.10274,61,46,0
133.20715,133.3105,61,39,0
133.41385,133.51544,61,39,0
133.61705,133.71864,61,39,0
133.82024,133.92111,52,44,0
134.02197,134.12285,52,39,0
134.22371,134.32458,52,39,0
134.42545,134.52798,52,39,0
134.63054,134.73213,60,44,0
134.83372,134.9346,60,38,0
135.03546,135.13634,60,38,0
135.2372,135.33807,60,39,0
135.43893,135.54053,50,44,0
135.64214,135.74373,50,37,0
135.84532,135.94693,50,37,0
136.04852,136.1544,50,39,0
136.26028,136.36151,51,41,0
136.46274,136.56396,51,42,0
136.66519,136.76642,50,44,0
136.86766,136.96889,49,47,0
137.07011,137.17209,48,49,0
137.27405,137.37602,47,49,0
137.478,137.58034,46,47,0
137.6827,137.78737,45,47,0
137.89204,138.09749,46,50,0
138.09749,138.30295,45,44,0
138.30295,138.50839,46,50,0
138.50839,138.71385,45,44,0
138.71385,138.92096,46,44,0
139.9594,140.37361,58,35,0
139.9594,140.37361,55,29,0
140.77852,141.1911,63,35,0
140.77852,141.1911,56,29,0
141.599,142.00964,53,35,0
141.599,142.00964,50,29,0
142.00964,142.21126,58,35,0
142.00964,142.21126,51,29,0
143.03188,143.13354,68,30,0
143.23523,143.3369,67,35,0
143.43857,143.54208,64,32,0
143.64558,143.74692,65,35,0
143.84825,143.94957,62,29,0
144.25357,144.46133,57,31,0
144.0509,144.86626,63,35,0
144.86626,145.28209,62,35,0
144.46133,145.28209,58,35,0
145.28209,145.38483,63,39,0
145.48755,145.59302,58,36,0
145.6985,145.80562,55,35,0
145.91272,146.02066,51,35,0
146.1286,146.2294,55,35,0
146.33022,146.5419,67,38,0
146.53183,146.7419,66,39,0
146.73193,146.94008,65,39,0
146.93018,147.13893,63,40,0
147.12895,147.3385,62,41,0
147.32849,147.5388,60,42,0
147.52876,147.72975,58,43,0
147.72975,148.12643,57,44,0
148.32246,148.53221,69,40,0
148.52246,148.72769,70,45,0
148.71785,148.92435,72,40,0
148.9145,149.12135,74,44,0
149.1113,149.31161,72,42,0
149.31161,149.40999,71,49,0
149.50838,149.60991,72,43,0
149.71143,149.80981,69,49,0
149.9082,150.00972,70,44,0
150.11125,150.20964,67,49,0
150.30801,150.40918,69,43,0
150.51035,150.60872,66,48,0
150.7071,150.80899,67,43,0
150.91087,151.71478,70,57,0
150.91087,151.71478,67,48,0
151.71478,152.1138,69,35,0
151.71478,152.1138,65,29,0
152.5128,153.3064,70,39,0
